stageId,loadout,winRate,avgSec,avgArkHp,star2Rate,star3Rate,avgKills,avgDrafts
4-2,turtle,0.0,0.0,0.0,0.0,0.0,49.3,4.93
4-2,siege_heavy,23.3,157.3,22.7,0.0,0.0,60.5,4.80
4-2,c_only,100.0,153.1,102.2,3.3,0.0,151.3,6.00
4-2,r_only,100.0,144.5,77.7,26.7,0.0,146.3,6.00
4-3,recommended,100.0,140.0,130.0,83.3,46.7,135.0,6.00
4-3,balanced,100.0,148.3,113.2,40.0,6.7,132.3,6.00
4-3,physical_only,100.0,153.5,113.6,40.0,0.0,132.3,6.00
4-3,arcane_heavy,63.3,153.4,91.9,20.0,6.7,105.4,5.73
4-3,holy_heavy,0.0,0.0,0.0,0.0,0.0,7.0,3.30
4-3,no_blocker,100.0,143.0,116.4,43.3,6.7,132.7,6.00
4-3,spam_cheapest,0.0,0.0,0.0,0.0,0.0,1.0,3.07
4-3,all_expensive,43.3,145.2,61.8,3.3,0.0,70.7,4.90
4-3,turtle,10.0,175.4,22.0,0.0,0.0,26.4,4.17
4-3,siege_heavy,10.0,153.3,40.7,0.0,0.0,19.3,3.47
4-3,c_only,90.0,150.8,110.4,6.7,3.3,126.5,6.00
4-3,r_only,100.0,143.6,124.9,53.3,20.0,134.2,6.00
4-4,recommended,100.0,141.7,120.9,43.3,16.7,151.1,6.00
4-4,balanced,100.0,154.2,105.7,10.0,0.0,148.2,6.00
4-4,physical_only,100.0,158.2,124.8,13.3,0.0,151.7,6.00
4-4,arcane_heavy,100.0,161.2,89.7,3.3,0.0,145.3,6.00
4-4,holy_heavy,10.0,170.2,68.7,0.0,0.0,44.6,5.43
4-4,no_blocker,100.0,150.3,86.5,20.0,0.0,142.9,6.00
4-4,spam_cheapest,0.0,0.0,0.0,0.0,0.0,25.8,5.20
4-4,all_expensive,23.3,150.5,38.0,3.3,0.0,38.0,3.73
4-4,turtle,56.7,204.8,111.6,10.0,0.0,111.2,5.93
4-4,siege_heavy,20.0,171.7,18.7,0.0,0.0,50.1,5.07
4-4,c_only,100.0,155.6,126.1,26.7,3.3,152.0,6.00
4-4,r_only,100.0,145.4,96.1,20.0,0.0,145.2,6.00
4-5,recommended,100.0,138.4,130.0,86.7,56.7,134.0,6.00
4-5,balanced,100.0,143.2,121.5,26.7,6.7,132.5,6.00
4-5,physical_only,100.0,147.2,109.3,13.3,0.0,128.9,6.00
4-5,arcane_heavy,100.0,147.1,102.6,23.3,0.0,129.1,6.00
4-5,holy_heavy,13.3,154.5,54.3,3.3,0.0,40.2,4.83
4-5,no_blocker,100.0,139.2,54.9,56.7,0.0,116.9,6.00
4-5,spam_cheapest,0.0,0.0,0.0,0.0,0.0,13.3,4.33
4-5,all_expensive,10.0,138.3,10.0,6.7,0.0,15.7,2.90
4-5,turtle,43.3,180.7,72.5,13.3,0.0,100.1,5.93
4-5,siege_heavy,36.7,153.8,90.2,6.7,0.0,75.3,5.37
4-5,c_only,100.0,148.6,112.0,16.7,0.0,130.3,6.00
4-5,r_only,100.0,140.5,62.1,53.3,0.0,117.3,6.00
4-6,recommended,100.0,137.8,130.0,80.0,66.7,149.0,6.00
4-6,balanced,100.0,148.0,128.5,66.7,10.0,148.6,6.00
4-6,physical_only,100.0,155.5,114.9,3.3,0.0,145.3,6.00
4-6,arcane_heavy,100.0,158.8,100.8,10.0,3.3,144.2,6.00
4-6,holy_heavy,13.3,163.4,88.5,0.0,0.0,53.6,5.43
4-6,no_blocker,100.0,144.7,95.4,10.0,0.0,140.6,6.00
4-6,spam_cheapest,0.0,0.0,0.0,0.0,0.0,16.2,5.27
4-6,all_expensive,46.7,147.0,30.6,3.3,0.0,79.5,5.40
4-6,turtle,13.3,189.0,67.3,3.3,0.0,73.5,5.97
4-6,siege_heavy,36.7,158.1,96.9,3.3,0.0,77.7,5.57
4-6,c_only,100.0,154.3,119.6,6.7,0.0,147.0,6.00
4-6,r_only,100.0,143.0,96.5,30.0,0.0,140.7,6.00
4-7,recommended,100.0,138.9,124.8,63.3,3.3,141.8,6.00
4-7,balanced,100.0,144.1,104.1,23.3,0.0,137.7,6.00
4-7,physical_only,100.0,148.2,121.7,20.0,0.0,141.0,6.00
4-7,arcane_heavy,56.7,153.7,71.2,3.3,3.3,100.8,5.70
4-7,holy_heavy,0.0,0.0,0.0,0.0,0.0,13.1,4.07
4-7,no_blocker,100.0,143.7,60.0,26.7,0.0,128.4,6.00
4-7,spam_cheapest,0.0,0.0,0.0,0.0,0.0,4.9,3.97
4-7,all_expensive,36.7,141.6,31.8,10.0,0.0,53.6,4.20
4-7,turtle,0.0,0.0,0.0,0.0,0.0,30.5,4.83
4-7,siege_heavy,10.0,154.8,30.7,0.0,0.0,32.5,4.23
4-7,c_only,100.0,147.9,119.3,6.7,0.0,140.6,6.00
4-7,r_only,100.0,141.5,89.6,30.0,0.0,134.1,6.00
4-8,recommended,100.0,140.6,128.8,70.0,36.7,112.8,6.00
4-8,balanced,100.0,147.5,99.3,16.7,3.3,107.9,6.00
4-8,physical_only,100.0,154.0,119.0,10.0,0.0,111.6,6.00
4-8,arcane_heavy,43.3,154.2,88.0,6.7,6.7,70.7,5.53
4-8,holy_heavy,0.0,0.0,0.0,0.0,0.0,7.1,4.00
4-8,no_blocker,60.0,142.9,62.5,23.3,0.0,78.3,5.40
4-8,spam_cheapest,0.0,0.0,0.0,0.0,0.0,0.2,3.70
4-8,all_expensive,10.0,137.4,26.0,6.7,0.0,16.8,3.17
4-8,turtle,23.3,172.1,86.7,0.0,0.0,39.8,5.00
4-8,siege_heavy,33.3,155.1,64.9,0.0,0.0,42.8,4.70
4-8,c_only,93.3,153.4,125.1,53.3,0.0,110.6,6.00
4-8,r_only,100.0,144.4,73.2,10.0,0.0,104.6,6.00
4-9,recommended,100.0,144.8,72.1,20.0,0.0,103.7,6.00
4-9,balanced,100.0,155.9,81.0,0.0,0.0,104.5,6.00
4-9,physical_only,90.0,162.9,38.5,3.3,0.0,95.5,5.90
4-9,arcane_heavy,100.0,155.4,83.0,6.7,0.0,104.6,6.00
4-9,holy_heavy,3.3,151.8,9.0,0.0,0.0,5.9,2.37
4-9,no_blocker,100.0,141.7,116.1,43.3,10.0,107.7,6.00
4-9,spam_cheapest,0.0,0.0,0.0,0.0,0.0,0.5,2.07
4-9,all_expensive,0.0,0.0,0.0,0.0,0.0,5.2,2.07
4-9,turtle,0.0,0.0,0.0,0.0,0.0,1.3,2.07
4-9,siege_heavy,0.0,0.0,0.0,0.0,0.0,0.0,2.07
4-9,c_only,3.3,150.0,20.0,0.0,0.0,15.6,2.20
4-9,r_only,100.0,145.5,81.8,13.3,0.0,104.6,6.00
4-10,recommended,100.0,198.5,130.0,80.0,0.0,96.0,5.00
4-10,balanced,100.0,216.2,119.2,56.7,0.0,94.7,5.00
4-10,physical_only,93.3,215.6,112.2,36.7,0.0,92.9,5.00
4-10,arcane_heavy,56.7,204.6,83.6,13.3,0.0,81.9,5.00
4-10,holy_heavy,0.0,0.0,0.0,0.0,0.0,10.4,4.23
4-10,no_blocker,93.3,179.2,118.1,33.3,3.3,94.5,5.00
4-10,spam_cheapest,0.0,0.0,0.0,0.0,0.0,0.4,4.10
4-10,all_expensive,30.0,190.0,64.6,6.7,0.0,35.0,3.83
4-10,turtle,0.0,0.0,0.0,0.0,0.0,10.5,4.43
4-10,siege_heavy,0.0,0.0,0.0,0.0,0.0,10.9,4.07
4-10,c_only,100.0,222.3,114.7,60.0,0.0,94.2,5.00
4-10,r_only,100.0,191.9,109.7,20.0,0.0,93.8,5.00
4-11,recommended,100.0,137.7,129.7,86.7,60.0,118.9,6.00
4-11,balanced,100.0,147.8,126.5,53.3,10.0,118.6,6.00
4-11,physical_only,100.0,149.2,124.2,3.3,0.0,117.9,6.00
4-11,arcane_heavy,100.0,154.1,117.2,33.3,6.7,117.4,6.00
4-11,holy_heavy,16.7,161.7,89.2,0.0,0.0,34.8,4.83
4-11,no_blocker,100.0,140.5,91.6,40.0,0.0,110.2,6.00
4-11,spam_cheapest,0.0,0.0,0.0,0.0,0.0,5.5,4.07
4-11,all_expensive,30.0,143.3,35.7,6.7,0.0,38.4,3.93
4-11,turtle,46.7,194.5,92.6,3.3,0.0,76.5,5.63
4-11,siege_heavy,30.0,161.6,71.7,3.3,0.0,56.5,5.03
4-11,c_only,100.0,153.8,128.4,46.7,3.3,118.6,6.00
4-11,r_only,100.0,139.2,112.5,56.7,0.0,114.6,6.00
4-12,recommended,100.0,142.9,83.7,33.3,0.0,112.4,6.00
4-12,balanced,100.0,149.3,77.7,6.7,0.0,111.8,6.00
4-12,physical_only,100.0,158.9,60.7,3.3,0.0,110.1,6.00
4-12,arcane_heavy,100.0,153.7,71.9,10.0,0.0,111.2,6.00
4-12,holy_heavy,0.0,0.0,0.0,0.0,0.0,4.5,3.00
4-12,no_blocker,100.0,142.1,109.7,26.7,0.0,112.0,6.00
4-12,spam_cheapest,0.0,0.0,0.0,0.0,0.0,8.8,3.00
4-12,all_expensive,0.0,0.0,0.0,0.0,0.0,4.3,2.00
4-12,turtle,0.0,0.0,0.0,0.0,0.0,8.6,3.00
4-12,siege_heavy,0.0,0.0,0.0,0.0,0.0,0.3,3.00
4-12,c_only,3.3,137.1,30.0,3.3,0.0,23.8,3.10
4-12,r_only,100.0,141.0,103.1,43.3,0.0,113.2,6.00
4-13,recommended,100.0,145.2,129.1,76.7,16.7,134.9,6.00
4-13,balanced,60.0,157.9,107.3,13.3,3.3,100.1,5.80
4-13,physical_only,70.0,165.8,100.2,10.0,0.0,111.8,5.90
4-13,arcane_heavy,3.3,149.8,130.0,3.3,0.0,30.1,4.87
4-13,holy_heavy,0.0,0.0,0.0,0.0,0.0,4.9,3.53
4-13,no_blocker,46.7,147.5,73.1,3.3,0.0,95.8,5.67
4-13,spam_cheapest,0.0,0.0,0.0,0.0,0.0,1.0,3.50
4-13,all_expensive,16.7,149.2,55.4,0.0,0.0,33.4,3.83
4-13,turtle,0.0,0.0,0.0,0.0,0.0,28.5,5.03
4-13,siege_heavy,6.7,160.4,46.5,0.0,0.0,28.9,4.57
4-13,c_only,70.0,171.7,93.3,6.7,0.0,111.8,5.90
4-13,r_only,86.7,152.1,62.1,3.3,0.0,117.1,5.90
4-14,recommended,100.0,143.6,130.0,80.0,26.7,137.0,6.00
4-14,balanced,96.7,157.3,115.5,40.0,0.0,131.4,5.93
4-14,physical_only,96.7,158.8,94.5,20.0,3.3,129.3,5.97
4-14,arcane_heavy,10.0,161.2,66.0,0.0,0.0,30.7,4.53
4-14,holy_heavy,0.0,0.0,0.0,0.0,0.0,3.5,4.00
4-14,no_blocker,100.0,148.7,83.5,16.7,3.3,132.8,6.00
4-14,spam_cheapest,0.0,0.0,0.0,0.0,0.0,1.2,4.03
4-14,all_expensive,16.7,142.0,66.2,3.3,3.3,29.7,3.63
4-14,turtle,6.7,198.1,9.0,0.0,0.0,21.2,4.67
4-14,siege_heavy,13.3,169.1,74.0,3.3,0.0,29.6,4.37
4-14,c_only,100.0,153.3,79.1,0.0,0.0,129.5,6.00
4-14,r_only,96.7,148.1,64.0,6.7,3.3,126.1,5.93
4-15,recommended,100.0,138.1,130.0,86.7,56.7,116.0,6.00
4-15,balanced,100.0,151.0,129.7,76.7,6.7,115.9,6.00
4-15,physical_only,100.0,164.0,107.6,3.3,0.0,110.9,6.00
4-15,arcane_heavy,100.0,157.1,125.5,60.0,6.7,115.2,6.00
4-15,holy_heavy,3.3,165.6,98.0,0.0,0.0,21.6,5.07
4-15,no_blocker,86.7,142.4,51.5,26.7,0.0,94.0,5.87
4-15,spam_cheapest,0.0,0.0,0.0,0.0,0.0,13.2,5.03
4-15,all_expensive,10.0,142.4,35.3,0.0,0.0,16.2,3.37
4-15,turtle,66.7,205.3,108.3,30.0,0.0,97.3,6.00
4-15,siege_heavy,30.0,161.4,88.3,3.3,0.0,52.0,5.47
4-15,c_only,100.0,157.4,115.2,3.3,0.0,113.4,6.00
4-15,r_only,100.0,146.7,62.4,13.3,0.0,101.8,6.00
4-16,recommended,100.0,145.5,130.0,80.0,16.7,118.0,6.00
4-16,balanced,93.3,153.7,100.3,23.3,3.3,111.2,5.93
4-16,physical_only,70.0,158.1,82.0,6.7,3.3,97.7,5.70
4-16,arcane_heavy,76.7,153.4,92.2,13.3,3.3,98.7,5.77
4-16,holy_heavy,0.0,0.0,0.0,0.0,0.0,7.6,4.07
4-16,no_blocker,100.0,144.1,126.5,60.0,20.0,117.6,6.00
4-16,spam_cheapest,0.0,0.0,0.0,0.0,0.0,1.9,4.00
4-16,all_expensive,0.0,0.0,0.0,0.0,0.0,26.0,3.53
4-16,turtle,0.0,0.0,0.0,0.0,0.0,17.2,4.57
4-16,siege_heavy,3.3,161.6,75.0,0.0,0.0,16.0,4.10
4-16,c_only,3.3,158.4,14.0,0.0,0.0,61.4,4.90
4-16,r_only,100.0,142.9,117.2,50.0,13.3,116.4,6.00
4-17,recommended,100.0,148.1,130.0,80.0,6.7,104.0,6.00
4-17,balanced,96.7,150.7,90.2,13.3,6.7,97.6,5.97
4-17,physical_only,80.0,154.6,94.8,20.0,0.0,89.1,5.73
4-17,arcane_heavy,46.7,151.4,70.6,3.3,3.3,58.3,4.97
4-17,holy_heavy,0.0,0.0,0.0,0.0,0.0,3.8,3.13
4-17,no_blocker,100.0,138.2,113.9,70.0,6.7,101.7,6.00
4-17,spam_cheapest,0.0,0.0,0.0,0.0,0.0,1.3,3.30
4-17,all_expensive,0.0,0.0,0.0,0.0,0.0,16.0,3.27
4-17,turtle,0.0,0.0,0.0,0.0,0.0,16.3,3.83
4-17,siege_heavy,10.0,158.5,29.0,0.0,0.0,15.6,3.47
4-17,c_only,3.3,154.1,60.0,0.0,0.0,42.7,4.13
4-17,r_only,100.0,143.5,110.3,23.3,6.7,101.3,6.00
4-18,recommended,100.0,148.0,130.0,80.0,10.0,107.0,6.00
4-18,balanced,93.3,168.5,115.8,53.3,3.3,101.3,5.93
4-18,physical_only,100.0,173.2,104.6,30.0,0.0,104.6,6.00
4-18,arcane_heavy,10.0,157.5,93.7,6.7,0.0,33.0,4.97
4-18,holy_heavy,0.0,0.0,0.0,0.0,0.0,4.1,4.10
4-18,no_blocker,96.7,156.1,86.3,23.3,6.7,102.3,6.00
4-18,spam_cheapest,0.0,0.0,0.0,0.0,0.0,1.3,4.37
4-18,all_expensive,16.7,153.8,66.8,3.3,3.3,20.5,3.50
4-18,turtle,0.0,0.0,0.0,0.0,0.0,10.3,4.57
4-18,siege_heavy,23.3,183.7,63.7,0.0,0.0,33.2,4.70
4-18,c_only,96.7,171.3,96.6,16.7,0.0,102.2,6.00
4-18,r_only,96.7,154.3,66.1,13.3,6.7,98.5,5.93
4-19,recommended,100.0,142.6,114.2,36.7,16.7,100.6,6.00
4-19,balanced,60.0,147.8,79.8,6.7,3.3,70.3,5.37
4-19,physical_only,46.7,151.3,75.8,3.3,0.0,61.1,5.03
4-19,arcane_heavy,36.7,150.2,65.8,6.7,3.3,48.4,4.77
4-19,holy_heavy,0.0,0.0,0.0,0.0,0.0,4.9,3.97
4-19,no_blocker,100.0,145.9,80.4,16.7,0.0,95.3,6.00
4-19,spam_cheapest,0.0,0.0,0.0,0.0,0.0,2.4,4.00
4-19,all_expensive,0.0,0.0,0.0,0.0,0.0,9.4,3.47
4-19,turtle,0.0,0.0,0.0,0.0,0.0,8.8,4.00
4-19,siege_heavy,3.3,153.5,19.0,0.0,0.0,18.2,4.10
4-19,c_only,3.3,158.9,20.0,0.0,0.0,35.2,4.07
4-19,r_only,100.0,143.9,83.8,23.3,0.0,96.2,6.00
4-20,recommended,100.0,202.2,130.0,86.7,0.0,98.0,6.00
4-20,balanced,80.0,207.5,111.5,23.3,0.0,91.2,5.93
4-20,physical_only,100.0,212.9,108.0,30.0,0.0,95.7,6.00
4-20,arcane_heavy,76.7,198.1,92.7,16.7,3.3,84.7,5.90
4-20,holy_heavy,0.0,0.0,0.0,0.0,0.0,15.0,5.07
4-20,no_blocker,56.7,178.2,128.1,43.3,20.0,96.7,6.00
4-20,spam_cheapest,0.0,0.0,0.0,0.0,0.0,5.3,5.00
4-20,all_expensive,0.0,0.0,0.0,0.0,0.0,26.6,4.27
4-20,turtle,0.0,0.0,0.0,0.0,0.0,11.7,5.00
4-20,siege_heavy,3.3,267.5,50.0,0.0,0.0,13.8,5.10
4-20,c_only,6.7,272.0,85.0,0.0,0.0,64.2,5.13
4-20,r_only,100.0,198.7,122.7,56.7,10.0,97.3,6.00
5-1,recommended,100.0,138.9,135.7,73.3,26.7,142.1,6.00
5-1,balanced,100.0,142.8,121.8,23.3,0.0,139.4,6.00
5-1,physical_only,100.0,145.1,115.2,10.0,0.0,138.0,6.00
5-1,arcane_heavy,100.0,148.3,114.5,16.7,3.3,137.9,6.00
5-1,holy_heavy,96.7,152.8,118.1,33.3,0.0,137.2,6.00
5-1,no_blocker,100.0,138.4,75.0,60.0,0.0,130.0,6.00
5-1,spam_cheapest,3.3,264.2,30.0,0.0,0.0,36.2,5.07
5-1,all_expensive,16.7,141.6,20.0,3.3,0.0,30.4,3.63
5-1,turtle,66.7,192.2,58.3,3.3,0.0,102.0,5.80
5-1,siege_heavy,43.3,156.4,70.0,0.0,0.0,82.5,5.67
5-1,c_only,100.0,139.8,130.5,53.3,6.7,141.1,6.00
5-1,r_only,100.0,139.6,83.3,50.0,0.0,131.7,6.00
5-2,recommended,100.0,151.2,91.3,16.7,0.0,132.3,6.00
5-2,balanced,100.0,163.7,85.5,10.0,0.0,131.1,6.00
5-2,physical_only,100.0,164.2,70.6,0.0,0.0,128.2,6.00
5-2,arcane_heavy,100.0,167.7,69.3,3.3,0.0,127.9,6.00
5-2,holy_heavy,63.3,186.3,60.0,0.0,0.0,95.8,5.50
5-2,no_blocker,100.0,147.5,110.3,16.7,0.0,136.1,6.00
5-2,spam_cheapest,0.0,0.0,0.0,0.0,0.0,12.5,3.83
5-2,all_expensive,0.0,0.0,0.0,0.0,0.0,8.9,3.00
5-2,turtle,0.0,0.0,0.0,0.0,0.0,13.1,3.83
5-2,siege_heavy,0.0,0.0,0.0,0.0,0.0,3.2,3.90
5-2,c_only,6.7,152.3,55.0,0.0,0.0,33.2,4.03
5-2,r_only,100.0,143.5,92.7,26.7,0.0,132.5,6.00
5-3,recommended,100.0,138.6,125.9,63.3,0.0,151.4,6.00
5-3,balanced,96.7,145.7,70.9,10.0,0.0,139.0,5.97
5-3,physical_only,100.0,145.9,124.1,6.7,0.0,150.9,6.00
5-3,arcane_heavy,30.0,147.6,67.4,6.7,0.0,73.9,5.00
5-3,holy_heavy,6.7,139.3,103.5,3.3,0.0,30.1,3.93
5-3,no_blocker,96.7,139.9,39.6,43.3,0.0,134.0,5.93
5-3,spam_cheapest,0.0,0.0,0.0,0.0,0.0,1.6,3.03
5-3,all_expensive,3.3,135.8,2.0,3.3,0.0,7.0,2.37
5-3,turtle,0.0,0.0,0.0,0.0,0.0,38.5,4.73
5-3,siege_heavy,16.7,151.2,30.2,0.0,0.0,33.3,3.67
5-3,c_only,96.7,146.2,118.8,16.7,0.0,148.8,6.00
5-3,r_only,100.0,140.0,82.1,43.3,0.0,143.5,6.00
5-4,recommended,100.0,139.8,113.6,43.3,6.7,105.7,6.00
5-4,balanced,100.0,148.8,109.9,10.0,3.3,105.2,6.00
5-4,physical_only,100.0,150.5,108.9,3.3,0.0,105.1,6.00
5-4,arcane_heavy,100.0,148.7,115.1,6.7,0.0,105.9,6.00
5-4,holy_heavy,96.7,161.5,69.4,6.7,0.0,98.0,5.97
5-4,no_blocker,100.0,142.5,123.2,36.7,0.0,105.6,6.00
5-4,spam_cheapest,0.0,0.0,0.0,0.0,0.0,16.0,4.00
5-4,all_expensive,0.0,0.0,0.0,0.0,0.0,9.3,3.00
5-4,turtle,0.0,0.0,0.0,0.0,0.0,15.4,4.00
5-4,siege_heavy,3.3,163.3,12.0,0.0,0.0,9.2,4.13
5-4,c_only,10.0,138.3,54.7,6.7,0.0,41.8,4.23
5-4,r_only,100.0,141.7,123.4,43.3,0.0,106.1,6.00
5-5,recommended,100.0,139.0,137.7,83.3,50.0,120.6,6.00
5-5,balanced,100.0,147.8,84.2,10.0,0.0,112.1,6.00
5-5,physical_only,100.0,147.6,122.4,13.3,0.0,118.2,6.00
5-5,arcane_heavy,10.0,145.5,36.0,0.0,0.0,25.4,3.97
5-5,holy_heavy,3.3,168.8,65.0,0.0,0.0,16.6,3.73
5-5,no_blocker,100.0,144.4,41.3,26.7,0.0,105.1,6.00
5-5,spam_cheapest,0.0,0.0,0.0,0.0,0.0,1.1,3.07
5-5,all_expensive,6.7,133.4,23.0,6.7,0.0,12.7,2.70
5-5,turtle,23.3,177.3,41.4,0.0,0.0,57.8,5.17
5-5,siege_heavy,16.7,154.8,40.4,0.0,0.0,24.3,3.60
5-5,c_only,100.0,146.7,124.4,3.3,0.0,118.5,6.00
5-5,r_only,100.0,143.6,59.7,20.0,0.0,107.8,6.00
5-6,recommended,100.0,141.1,103.0,43.3,0.0,113.6,6.00
5-6,balanced,100.0,144.9,93.2,23.3,0.0,111.8,6.00
5-6,physical_only,86.7,143.9,64.2,13.3,0.0,98.0,5.73
5-6,arcane_heavy,96.7,148.5,62.9,6.7,0.0,104.2,5.97
5-6,holy_heavy,40.0,163.3,56.7,3.3,0.0,61.0,5.03
5-6,no_blocker,100.0,141.8,85.7,33.3,0.0,110.4,6.00
5-6,spam_cheapest,0.0,0.0,0.0,0.0,0.0,13.7,3.87
5-6,all_expensive,0.0,0.0,0.0,0.0,0.0,2.1,2.03
5-6,turtle,0.0,0.0,0.0,0.0,0.0,20.4,4.00
5-6,siege_heavy,0.0,0.0,0.0,0.0,0.0,13.3,4.00
5-6,c_only,6.7,147.3,62.5,0.0,0.0,38.9,4.13
5-6,r_only,100.0,142.7,75.1,26.7,0.0,108.4,6.00
5-7,recommended,100.0,139.1,140.0,86.7,50.0,106.0,6.00
5-7,balanced,100.0,142.8,114.0,40.0,10.0,103.6,6.00
5-7,physical_only,100.0,142.7,137.0,73.3,16.7,105.7,6.00
5-7,arcane_heavy,76.7,148.4,93.5,6.7,3.3,88.1,5.73
5-7,holy_heavy,10.0,143.5,89.0,3.3,0.0,22.6,4.07
5-7,no_blocker,26.7,139.0,36.5,16.7,0.0,38.3,3.50
5-7,spam_cheapest,0.0,0.0,0.0,0.0,0.0,1.2,3.63
5-7,all_expensive,0.0,0.0,0.0,0.0,0.0,3.2,2.00
5-7,turtle,26.7,168.4,70.8,3.3,0.0,49.1,5.13
5-7,siege_heavy,26.7,152.0,77.5,0.0,0.0,39.3,4.63
5-7,c_only,100.0,144.6,140.0,80.0,26.7,106.0,6.00
5-7,r_only,100.0,141.5,82.4,46.7,0.0,100.6,6.00
5-8,recommended,100.0,148.2,137.9,66.7,6.7,97.7,6.00
5-8,balanced,80.0,157.7,81.4,3.3,0.0,80.0,5.83
5-8,physical_only,100.0,164.6,97.3,10.0,0.0,93.1,6.00
5-8,arcane_heavy,23.3,158.0,38.9,3.3,0.0,34.9,4.93
5-8,holy_heavy,0.0,0.0,0.0,0.0,0.0,2.7,4.30
5-8,no_blocker,86.7,145.0,42.0,16.7,3.3,79.8,5.63
5-8,spam_cheapest,0.0,0.0,0.0,0.0,0.0,2.2,4.67
5-8,all_expensive,0.0,0.0,0.0,0.0,0.0,1.8,2.43
5-8,turtle,0.0,0.0,0.0,0.0,0.0,8.2,5.03
5-8,siege_heavy,0.0,0.0,0.0,0.0,0.0,2.3,4.03
5-8,c_only,23.3,150.1,71.0,3.3,0.0,63.3,5.67
5-8,r_only,100.0,144.0,61.7,16.7,0.0,90.9,6.00
5-9,recommended,100.0,143.1,128.5,33.3,10.0,97.6,6.00
5-9,balanced,70.0,158.1,84.2,6.7,0.0,72.5,5.70
5-9,physical_only,50.0,155.4,69.1,0.0,0.0,57.7,5.07
5-9,arcane_heavy,50.0,161.9,67.6,0.0,0.0,55.2,5.40
5-9,holy_heavy,6.7,186.3,67.0,0.0,0.0,16.1,4.63
5-9,no_blocker,53.3,140.8,42.4,20.0,0.0,63.8,4.90
5-9,spam_cheapest,0.0,0.0,0.0,0.0,0.0,1.0,4.53
5-9,all_expensive,0.0,0.0,0.0,0.0,0.0,0.6,2.67
5-9,turtle,0.0,0.0,0.0,0.0,0.0,6.1,4.93
5-9,siege_heavy,0.0,0.0,0.0,0.0,0.0,9.0,4.60
5-9,c_only,10.0,155.9,80.0,0.0,0.0,42.7,4.83
5-9,r_only,100.0,144.1,52.8,23.3,0.0,91.9,6.00
5-10,recommended,100.0,204.7,127.7,6.7,0.0,97.5,6.00
5-10,balanced,100.0,218.2,107.2,0.0,0.0,93.4,6.00
5-10,physical_only,100.0,215.7,103.4,0.0,0.0,92.7,6.00
5-10,arcane_heavy,93.3,202.8,74.7,0.0,0.0,86.4,6.00
5-10,holy_heavy,63.3,216.8,57.6,0.0,0.0,74.8,6.00
5-10,no_blocker,20.0,182.4,106.7,3.3,0.0,92.3,6.00
5-10,spam_cheapest,0.0,0.0,0.0,0.0,0.0,15.4,4.00
5-10,all_expensive,0.0,0.0,0.0,0.0,0.0,4.7,2.97
5-10,turtle,0.0,0.0,0.0,0.0,0.0,17.7,4.00
5-10,siege_heavy,16.7,250.6,9.0,0.0,0.0,22.1,4.40
5-10,c_only,93.3,213.0,16.8,0.0,0.0,73.8,5.93
5-10,r_only,100.0,184.8,109.3,23.3,0.0,93.9,6.00
5-11,recommended,100.0,142.0,129.2,53.3,16.7,113.0,6.00
5-11,balanced,86.7,155.4,54.4,3.3,0.0,97.4,5.87
5-11,physical_only,100.0,160.4,114.0,6.7,0.0,111.5,6.00
5-11,arcane_heavy,76.7,159.4,103.7,20.0,3.3,94.9,5.80
5-11,holy_heavy,86.7,172.8,88.7,10.0,0.0,99.0,5.93
5-11,no_blocker,13.3,136.9,58.8,10.0,0.0,20.7,2.63
5-11,spam_cheapest,0.0,0.0,0.0,0.0,0.0,3.6,4.27
5-11,all_expensive,0.0,0.0,0.0,0.0,0.0,1.7,2.13
5-11,turtle,13.3,217.2,118.8,6.7,0.0,33.5,5.13
5-11,siege_heavy,0.0,0.0,0.0,0.0,0.0,9.1,4.30
5-11,c_only,100.0,151.1,135.2,56.7,3.3,113.4,6.00
5-11,r_only,90.0,146.2,46.3,6.7,0.0,95.5,5.77
5-12,recommended,100.0,145.2,138.6,70.0,20.0,117.8,6.00
5-12,balanced,90.0,163.5,94.4,10.0,3.3,101.0,5.73
5-12,physical_only,100.0,170.1,122.8,0.0,0.0,115.1,6.00
5-12,arcane_heavy,3.3,156.4,4.0,0.0,0.0,11.9,3.20
5-12,holy_heavy,6.7,148.2,37.0,3.3,0.0,13.9,3.40
5-12,no_blocker,96.7,153.2,49.4,3.3,0.0,100.8,5.93
5-12,spam_cheapest,0.0,0.0,0.0,0.0,0.0,1.8,3.03
5-12,all_expensive,10.0,148.1,20.0,3.3,0.0,12.9,3.03
5-12,turtle,60.0,199.0,54.0,0.0,0.0,83.3,5.83
5-12,siege_heavy,26.7,175.1,35.5,0.0,0.0,32.0,4.03
5-12,c_only,100.0,168.9,123.9,0.0,0.0,115.8,6.00
5-12,r_only,100.0,149.2,82.6,6.7,0.0,108.4,6.00
5-13,recommended,100.0,145.6,140.0,80.0,10.0,103.0,6.00
5-13,balanced,66.7,161.3,114.2,33.3,0.0,77.4,5.77
5-13,physical_only,90.0,162.7,100.7,13.3,0.0,96.7,6.00
5-13,arcane_heavy,3.3,159.5,92.0,0.0,0.0,23.7,5.20
5-13,holy_heavy,0.0,0.0,0.0,0.0,0.0,7.6,4.83
5-13,no_blocker,36.7,146.9,48.0,3.3,0.0,46.7,4.47
5-13,spam_cheapest,0.0,0.0,0.0,0.0,0.0,0.5,5.17
